activityinstanceid,activitycustomerkey,automationname,activityinstancestarttime_utc,activityinstanceendtime_utc,activityname,activityinstancestatus,activityinstancestatusdetails,duration
AFDA68AB-BA74-4DEF-A66B-F2C1443C67B9,db98d03f-4b6e-46e1-90d6-98e7d4ea38c2,Proquire LLC-729-7281704-PSMain_1h,3/19/2023 12:42:44 AM,3/19/2023 12:43:19 AM,Extract-Upload C518004263._SFMCSMSEngagementEvent into S3,Complete,,1
1476E7DA-B59B-41E7-ABD9-8A684D18ABAE,db98d03f-4b6e-46e1-90d6-98e7d4ea38c2,Proquire LLC-729-7281704-PSMain_1h,3/22/2023 8:42:30 AM,3/22/2023 8:43:10 AM,Extract-Upload C518004263._SFMCSMSEngagementEvent into S3,Complete,,1
FED5CC8B-09D5-4E3F-8ADC-E89000A4AF55,db98d03f-4b6e-46e1-90d6-98e7d4ea38c2,Proquire LLC-729-7281704-PSMain_1h,3/25/2023 3:42:43 AM,3/25/2023 3:43:14 AM,Extract-Upload C518004263._SFMCSMSEngagementEvent into S3,Complete,,1
8DF6175C-B93B-47FD-B6EA-E04B18959D9C,db98d03f-4b6e-46e1-90d6-98e7d4ea38c2,Proquire LLC-729-7281704-PSMain_1h,3/22/2023 5:42:23 PM,3/22/2023 5:42:34 PM,Extract-Upload C518004263._SFMCSMSEngagementEvent into S3,Complete,,0
0BDFF39D-F8F0-414F-A6C2-A24A13751C98,db98d03f-4b6e-46e1-90d6-98e7d4ea38c2,Proquire LLC-729-7281704-PSMain_1h,3/26/2023 7:43:06 PM,3/26/2023 7:43:19 PM,Extract-Upload C518004263._SFMCSMSEngagementEvent into S3,Complete,,0
AF6629A2-2BE6-401E-9C03-567B767BB5E7,db98d03f-4b6e-46e1-90d6-98e7d4ea38c2,Proquire LLC-729-7281704-PSMain_1h,3/19/2023 10:43:02 AM,3/19/2023 10:43:21 AM,Extract-Upload C518004263._SFMCSMSEngagementEvent into S3,Complete,,0
6288111B-E485-4056-966C-276D734423CB,db98d03f-4b6e-46e1-90d6-98e7d4ea38c2,Proquire LLC-729-7281704-PSMain_1h,3/19/2023 6:42:27 AM,3/19/2023 6:42:40 AM,Extract-Upload C518004263._SFMCSMSEngagementEvent into S3,Complete,,0
702C57F0-F42E-4687-AB81-0A444213FF78,db98d03f-4b6e-46e1-90d6-98e7d4ea38c2,Proquire LLC-729-7281704-PSMain_1h,3/19/2023 4:42:32 PM,3/19/2023 4:43:20 PM,Extract-Upload C518004263._SFMCSMSEngagementEvent into S3,Complete,,1
EDA52A42-DA78-4624-8304-43FBB7AF3440,db98d03f-4b6e-46e1-90d6-98e7d4ea38c2,Proquire LLC-729-7281704-PSMain_1h,3/23/2023 4:43:15 PM,3/23/2023 4:43:38 PM,Extract-Upload C518004263._SFMCSMSEngagementEvent into S3,Complete,,0
F9277051-0DB6-47E4-AE0F-18A9EBF9748F,db98d03f-4b6e-46e1-90d6-98e7d4ea38c2,Proquire LLC-729-7281704-PSMain_1h,3/22/2023 7:42:27 AM,3/22/2023 7:42:53 AM,Extract-Upload C518004263._SFMCSMSEngagementEvent into S3,Complete,,0
ED4F9EBC-579A-4CF5-BFCD-4E8779788D8B,db98d03f-4b6e-46e1-90d6-98e7d4ea38c2,Proquire LLC-729-7281704-PSMain_1h,3/21/2023 6:42:32 AM,3/21/2023 6:43:26 AM,Extract-Upload C518004263._SFMCSMSEngagementEvent into S3,Complete,,1
6BEE5E31-996C-4DB8-B439-973D9505CD01,db98d03f-4b6e-46e1-90d6-98e7d4ea38c2,Proquire LLC-729-7281704-PSMain_1h,3/20/2023 10:42:45 PM,3/20/2023 10:43:54 PM,Extract-Upload C518004263._SFMCSMSEngagementEvent into S3,Complete,,1
D487FFD1-529D-4A94-84A9-4A3C777F14E4,db98d03f-4b6e-46e1-90d6-98e7d4ea38c2,Proquire LLC-729-7281704-PSMain_1h,3/21/2023 8:42:41 PM,3/21/2023 8:43:37 PM,Extract-Upload C518004263._SFMCSMSEngagementEvent into S3,Complete,,1
C2D1ABBC-56A2-4E32-9981-F1C2855A1AE5,db98d03f-4b6e-46e1-90d6-98e7d4ea38c2,Proquire LLC-729-7281704-PSMain_1h,3/26/2023 6:42:29 AM,3/26/2023 6:42:50 AM,Extract-Upload C518004263._SFMCSMSEngagementEvent into S3,Complete,,0
AB9464F0-8144-4E09-85F3-196BC440CEDE,db98d03f-4b6e-46e1-90d6-98e7d4ea38c2,Proquire LLC-729-7281704-PSMain_1h,3/19/2023 5:42:32 PM,3/19/2023 5:43:25 PM,Extract-Upload C518004263._SFMCSMSEngagementEvent into S3,Complete,,1
FE4AC741-E756-463C-888B-5DD84CE543F6,db98d03f-4b6e-46e1-90d6-98e7d4ea38c2,Proquire LLC-729-7281704-PSMain_1h,3/24/2023 4:43:23 PM,3/24/2023 4:43:46 PM,Extract-Upload C518004263._SFMCSMSEngagementEvent into S3,Complete,,0
F88B41D6-96A2-49E1-8E75-88DC23FE90D8,db98d03f-4b6e-46e1-90d6-98e7d4ea38c2,Proquire LLC-729-7281704-PSMain_1h,3/26/2023 7:42:26 AM,3/26/2023 7:42:48 AM,Extract-Upload C518004263._SFMCSMSEngagementEvent into S3,Complete,,0
7C878AA0-B19B-4906-8E75-2F4B8C7A5920,db98d03f-4b6e-46e1-90d6-98e7d4ea38c2,Proquire LLC-729-7281704-PSMain_1h,3/22/2023 1:42:53 PM,3/22/2023 1:43:15 PM,Extract-Upload C518004263._SFMCSMSEngagementEvent into S3,Complete,,1
27F50480-1057-4FBC-B4E2-7CDC520B4A79,db98d03f-4b6e-46e1-90d6-98e7d4ea38c2,Proquire LLC-729-7281704-PSMain_1h,3/22/2023 2:42:28 PM,3/22/2023 2:42:39 PM,Extract-Upload C518004263._SFMCSMSEngagementEvent into S3,Complete,,0
750823CD-46A2-45F0-B3E0-DE86C635AB00,db98d03f-4b6e-46e1-90d6-98e7d4ea38c2,Proquire LLC-729-7281704-PSMain_1h,3/26/2023 6:42:29 PM,3/26/2023 6:43:22 PM,Extract-Upload C518004263._SFMCSMSEngagementEvent into S3,Complete,,1
6C115F47-03B7-40A1-867C-6683A2035914,db98d03f-4b6e-46e1-90d6-98e7d4ea38c2,Proquire LLC-729-7281704-PSMain_1h,3/23/2023 7:42:32 PM,3/23/2023 7:43:27 PM,Extract-Upload C518004263._SFMCSMSEngagementEvent into S3,Complete,,1
CCCB35B0-8305-42E9-8A7F-82403BA32282,db98d03f-4b6e-46e1-90d6-98e7d4ea38c2,Proquire LLC-729-7281704-PSMain_1h,3/24/2023 7:42:50 PM,3/24/2023 7:43:33 PM,Extract-Upload C518004263._SFMCSMSEngagementEvent into S3,Complete,,1
A6DBBD31-30E6-40CF-85C3-9730E33ECB3C,db98d03f-4b6e-46e1-90d6-98e7d4ea38c2,Proquire LLC-729-7281704-PSMain_1h,3/27/2023 12:43:09 AM,3/27/2023 12:43:57 AM,Extract-Upload C518004263._SFMCSMSEngagementEvent into S3,Complete,,0
E1FD56ED-A2E0-44BB-B13E-3158CD0FFB07,db98d03f-4b6e-46e1-90d6-98e7d4ea38c2,Proquire LLC-729-7281704-PSMain_1h,3/18/2023 12:42:36 PM,3/18/2023 12:43:36 PM,Extract-Upload C518004263._SFMCSMSEngagementEvent into S3,Complete,,1
5E9ED0B0-F961-4095-8A23-3C578BF84CFB,5b751d48-16b3-4bc6-ad7f-bb2aad81f9f9,Proquire LLC-729-7281704-PSMain_1h,3/20/2023 12:42:39 PM,3/20/2023 12:43:31 PM,Extract-Upload C7281704._SFMCPushEngagementEvent into S3,Complete,,1
47216294-B16A-4E12-ADD3-FED0ECA690FA,5b751d48-16b3-4bc6-ad7f-bb2aad81f9f9,Proquire LLC-729-7281704-PSMain_1h,3/19/2023 11:42:43 PM,3/19/2023 11:43:25 PM,Extract-Upload C7281704._SFMCPushEngagementEvent into S3,Complete,,1
015E1878-193B-4F8D-AD65-14C6C2F257E2,5b751d48-16b3-4bc6-ad7f-bb2aad81f9f9,Proquire LLC-729-7281704-PSMain_1h,3/27/2023 7:42:29 AM,3/27/2023 7:42:51 AM,Extract-Upload C7281704._SFMCPushEngagementEvent into S3,Complete,,0
7A23E4CC-D60B-47A6-8510-4913B32B469C,5b751d48-16b3-4bc6-ad7f-bb2aad81f9f9,Proquire LLC-729-7281704-PSMain_1h,3/27/2023 2:42:51 AM,3/27/2023 2:44:28 AM,Extract-Upload C7281704._SFMCPushEngagementEvent into S3,Complete,,2
D7E3EEC3-7CE6-431E-94D7-92D79B8E5DC8,5b751d48-16b3-4bc6-ad7f-bb2aad81f9f9,Proquire LLC-729-7281704-PSMain_1h,3/23/2023 12:42:55 PM,3/23/2023 12:43:25 PM,Extract-Upload C7281704._SFMCPushEngagementEvent into S3,Complete,,1
4D55BB5D-CDF8-4047-8B73-C4FE08E56242,5b751d48-16b3-4bc6-ad7f-bb2aad81f9f9,Proquire LLC-729-7281704-PSMain_1h,3/19/2023 4:42:41 AM,3/19/2023 4:43:37 AM,Extract-Upload C7281704._SFMCPushEngagementEvent into S3,Complete,,1
4479F1E7-80AD-4656-B3B2-533932B8ABCD,5b751d48-16b3-4bc6-ad7f-bb2aad81f9f9,Proquire LLC-729-7281704-PSMain_1h,3/20/2023 7:42:39 PM,3/20/2023 7:43:23 PM,Extract-Upload C7281704._SFMCPushEngagementEvent into S3,Complete,,1
66BC50F9-6E1C-4494-977E-6B74D0780BA3,5b751d48-16b3-4bc6-ad7f-bb2aad81f9f9,Proquire LLC-729-7281704-PSMain_1h,3/24/2023 3:42:47 PM,3/24/2023 3:43:36 PM,Extract-Upload C7281704._SFMCPushEngagementEvent into S3,Complete,,1
6501AE40-4B2B-4FEC-B706-7138E8A88357,5b751d48-16b3-4bc6-ad7f-bb2aad81f9f9,Proquire LLC-729-7281704-PSMain_1h,3/22/2023 5:42:44 AM,3/22/2023 5:43:34 AM,Extract-Upload C7281704._SFMCPushEngagementEvent into S3,Complete,,1
FF1B2396-D5DC-4D1C-8EA9-AA3ECEC4ADDE,5b751d48-16b3-4bc6-ad7f-bb2aad81f9f9,Proquire LLC-729-7281704-PSMain_1h,3/25/2023 12:43:08 AM,3/25/2023 12:43:48 AM,Extract-Upload C7281704._SFMCPushEngagementEvent into S3,Complete,,0
FAB44E4F-C55F-42FE-A704-3BBD7561D74F,5b751d48-16b3-4bc6-ad7f-bb2aad81f9f9,Proquire LLC-729-7281704-PSMain_1h,3/25/2023 7:42:27 AM,3/25/2023 7:43:00 AM,Extract-Upload C7281704._SFMCPushEngagementEvent into S3,Complete,,1
9DC8694C-C5B5-4D61-ADB4-DF3A20E366F5,5b751d48-16b3-4bc6-ad7f-bb2aad81f9f9,Proquire LLC-729-7281704-PSMain_1h,3/21/2023 4:42:32 AM,3/21/2023 4:43:39 AM,Extract-Upload C7281704._SFMCPushEngagementEvent into S3,Complete,,1
8D737EFD-945F-4E19-9015-366A168FD15D,5b751d48-16b3-4bc6-ad7f-bb2aad81f9f9,Proquire LLC-729-7281704-PSMain_1h,3/18/2023 7:42:42 PM,3/18/2023 7:43:53 PM,Extract-Upload C7281704._SFMCPushEngagementEvent into S3,Complete,,1
8A0A32BF-F8CC-42ED-8D73-AB120C9C3FD4,5b751d48-16b3-4bc6-ad7f-bb2aad81f9f9,Proquire LLC-729-7281704-PSMain_1h,3/20/2023 2:43:55 AM,3/20/2023 2:45:05 AM,Extract-Upload C7281704._SFMCPushEngagementEvent into S3,Complete,,2
1BF7C09C-D84B-4B9B-8ECE-794329E56DCC,5b751d48-16b3-4bc6-ad7f-bb2aad81f9f9,Proquire LLC-729-7281704-PSMain_1h,3/23/2023 2:43:22 AM,3/23/2023 2:44:42 AM,Extract-Upload C7281704._SFMCPushEngagementEvent into S3,Complete,,1
F35DDA6B-8A70-4257-B79F-5C72715CBF22,5b751d48-16b3-4bc6-ad7f-bb2aad81f9f9,Proquire LLC-729-7281704-PSMain_1h,3/27/2023 8:42:36 AM,3/27/2023 8:43:25 AM,Extract-Upload C7281704._SFMCPushEngagementEvent into S3,Complete,,1
3D3574FC-C828-4B48-BAD8-DAD35F128680,5b751d48-16b3-4bc6-ad7f-bb2aad81f9f9,Proquire LLC-729-7281704-PSMain_1h,3/20/2023 9:42:56 PM,3/20/2023 9:43:50 PM,Extract-Upload C7281704._SFMCPushEngagementEvent into S3,Complete,,1
42061592-BA32-4CA7-9475-CF147FD7BCA2,5b751d48-16b3-4bc6-ad7f-bb2aad81f9f9,Proquire LLC-729-7281704-PSMain_1h,3/25/2023 10:42:41 PM,3/25/2023 10:43:59 PM,Extract-Upload C7281704._SFMCPushEngagementEvent into S3,Complete,,1
30C80BC3-BF98-437E-8631-5C3046410D90,5b751d48-16b3-4bc6-ad7f-bb2aad81f9f9,Proquire LLC-729-7281704-PSMain_1h,3/21/2023 3:43:00 AM,3/21/2023 3:43:29 AM,Extract-Upload C7281704._SFMCPushEngagementEvent into S3,Complete,,0
70B46410-82DE-4B83-A1DC-0A5BD9065E8C,5b751d48-16b3-4bc6-ad7f-bb2aad81f9f9,Proquire LLC-729-7281704-PSMain_1h,3/19/2023 3:42:48 AM,3/19/2023 3:43:44 AM,Extract-Upload C7281704._SFMCPushEngagementEvent into S3,Complete,,1
30719F31-B10C-429B-846A-3902A7E7FA39,5b751d48-16b3-4bc6-ad7f-bb2aad81f9f9,Proquire LLC-729-7281704-PSMain_1h,3/21/2023 12:42:37 PM,3/21/2023 12:43:27 PM,Extract-Upload C7281704._SFMCPushEngagementEvent into S3,Complete,,1
FA765AC5-FDE9-4876-A759-2350428CA62B,5b751d48-16b3-4bc6-ad7f-bb2aad81f9f9,Proquire LLC-729-7281704-PSMain_1h,3/19/2023 2:43:44 PM,3/19/2023 2:44:57 PM,Extract-Upload C7281704._SFMCPushEngagementEvent into S3,Complete,,1
AC40C496-5C2D-4C43-927F-1C87175FEF7B,5b751d48-16b3-4bc6-ad7f-bb2aad81f9f9,Proquire LLC-729-7281704-PSMain_1h,3/21/2023 1:43:51 AM,3/21/2023 1:45:37 AM,Extract-Upload C7281704._SFMCPushEngagementEvent into S3,Complete,,2
3DD1A3C9-E338-4CE5-B9AC-E372D6A69052,5b751d48-16b3-4bc6-ad7f-bb2aad81f9f9,Proquire LLC-729-7281704-PSMain_1h,3/26/2023 11:42:38 PM,3/26/2023 11:43:43 PM,Extract-Upload C7281704._SFMCPushEngagementEvent into S3,Complete,,1
B261655E-B1C6-4F09-ADBF-D0D0F7C0130F,5b751d48-16b3-4bc6-ad7f-bb2aad81f9f9,Proquire LLC-729-7281704-PSMain_1h,3/22/2023 9:42:54 AM,3/22/2023 9:43:32 AM,Extract-Upload C7281704._SFMCPushEngagementEvent into S3,Complete,,1
6347FAF3-FBCD-4CE3-9885-04DC94284B62,db98d03f-4b6e-46e1-90d6-98e7d4ea38c2,Proquire LLC-729-7281704-PSMain_1h,3/25/2023 11:42:28 AM,3/25/2023 11:42:50 AM,Extract-Upload C518004263._SFMCSMSEngagementEvent into S3,Complete,,0
4D843A21-BCD7-4C52-A44D-52F038DFD889,db98d03f-4b6e-46e1-90d6-98e7d4ea38c2,Proquire LLC-729-7281704-PSMain_1h,3/26/2023 3:42:36 PM,3/26/2023 3:43:31 PM,Extract-Upload C518004263._SFMCSMSEngagementEvent into S3,Complete,,1
480BD01F-87BA-41FB-9995-A77ABA49DE70,db98d03f-4b6e-46e1-90d6-98e7d4ea38c2,Proquire LLC-729-7281704-PSMain_1h,3/23/2023 2:42:22 PM,3/23/2023 2:42:33 PM,Extract-Upload C518004263._SFMCSMSEngagementEvent into S3,Complete,,0
664F5367-1ED5-40DE-84A4-CD6B7EC2B0F1,db98d03f-4b6e-46e1-90d6-98e7d4ea38c2,Proquire LLC-729-7281704-PSMain_1h,3/23/2023 10:42:30 AM,3/23/2023 10:43:23 AM,Extract-Upload C518004263._SFMCSMSEngagementEvent into S3,Complete,,1
C50F1E70-016E-4F9C-93AD-5FCDECD02CD8,db98d03f-4b6e-46e1-90d6-98e7d4ea38c2,Proquire LLC-729-7281704-PSMain_1h,3/21/2023 9:42:42 AM,3/21/2023 9:43:47 AM,Extract-Upload C518004263._SFMCSMSEngagementEvent into S3,Complete,,1
FB90470C-5CF2-47CD-A0EC-36ECB2B716B3,db98d03f-4b6e-46e1-90d6-98e7d4ea38c2,Proquire LLC-729-7281704-PSMain_1h,3/18/2023 11:42:23 AM,3/18/2023 11:42:37 AM,Extract-Upload C518004263._SFMCSMSEngagementEvent into S3,Complete,,0
01E3FB51-FBD5-489D-B031-A2CBC9CC20D2,db98d03f-4b6e-46e1-90d6-98e7d4ea38c2,Proquire LLC-729-7281704-PSMain_1h,3/26/2023 10:42:49 PM,3/26/2023 10:43:38 PM,Extract-Upload C518004263._SFMCSMSEngagementEvent into S3,Complete,,1
9C1F93C7-D781-4062-825A-4F2A4A44E4FD,db98d03f-4b6e-46e1-90d6-98e7d4ea38c2,Proquire LLC-729-7281704-PSMain_1h,3/20/2023 12:42:39 PM,3/20/2023 12:43:26 PM,Extract-Upload C518004263._SFMCSMSEngagementEvent into S3,Complete,,1
006A2B70-BE9B-4015-80EF-61FE9E57D83A,db98d03f-4b6e-46e1-90d6-98e7d4ea38c2,Proquire LLC-729-7281704-PSMain_1h,3/19/2023 11:42:43 PM,3/19/2023 11:43:14 PM,Extract-Upload C518004263._SFMCSMSEngagementEvent into S3,Complete,,1
05D88D65-5776-4BD6-90CA-C3361CF51F6A,db98d03f-4b6e-46e1-90d6-98e7d4ea38c2,Proquire LLC-729-7281704-PSMain_1h,3/27/2023 7:42:29 AM,3/27/2023 7:42:41 AM,Extract-Upload C518004263._SFMCSMSEngagementEvent into S3,Complete,,0
578FD58C-B421-4EC6-94A0-2E680EA1FCEB,db98d03f-4b6e-46e1-90d6-98e7d4ea38c2,Proquire LLC-729-7281704-PSMain_1h,3/27/2023 2:42:51 AM,3/27/2023 2:43:50 AM,Extract-Upload C518004263._SFMCSMSEngagementEvent into S3,Complete,,1
1884AA1C-31D2-46F6-ACFF-4642B1C654A7,db98d03f-4b6e-46e1-90d6-98e7d4ea38c2,Proquire LLC-729-7281704-PSMain_1h,3/23/2023 12:42:55 PM,3/23/2023 12:43:23 PM,Extract-Upload C518004263._SFMCSMSEngagementEvent into S3,Complete,,1
34777704-20EF-4972-9D3B-A74DA882B9A6,db98d03f-4b6e-46e1-90d6-98e7d4ea38c2,Proquire LLC-729-7281704-PSMain_1h,3/19/2023 4:42:41 AM,3/19/2023 4:43:11 AM,Extract-Upload C518004263._SFMCSMSEngagementEvent into S3,Complete,,1
46D115BA-FA1F-4141-8A60-34AB45920D40,db98d03f-4b6e-46e1-90d6-98e7d4ea38c2,Proquire LLC-729-7281704-PSMain_1h,3/20/2023 7:42:39 PM,3/20/2023 7:43:11 PM,Extract-Upload C518004263._SFMCSMSEngagementEvent into S3,Complete,,1
4E4ABA33-6DE7-4D66-BE44-70E8923D8F02,db98d03f-4b6e-46e1-90d6-98e7d4ea38c2,Proquire LLC-729-7281704-PSMain_1h,3/24/2023 3:42:47 PM,3/24/2023 3:43:18 PM,Extract-Upload C518004263._SFMCSMSEngagementEvent into S3,Complete,,1
DD87E2BA-4C11-4451-A3F4-47D23E8C1391,db98d03f-4b6e-46e1-90d6-98e7d4ea38c2,Proquire LLC-729-7281704-PSMain_1h,3/22/2023 5:42:44 AM,3/22/2023 5:43:15 AM,Extract-Upload C518004263._SFMCSMSEngagementEvent into S3,Complete,,1
29695BCC-3FB5-4F3F-96B5-C57E33F69ACC,db98d03f-4b6e-46e1-90d6-98e7d4ea38c2,Proquire LLC-729-7281704-PSMain_1h,3/25/2023 12:43:08 AM,3/25/2023 12:43:36 AM,Extract-Upload C518004263._SFMCSMSEngagementEvent into S3,Complete,,0
0FACB7ED-772C-4824-9BCB-6DAD879337BF,db98d03f-4b6e-46e1-90d6-98e7d4ea38c2,Proquire LLC-729-7281704-PSMain_1h,3/25/2023 7:42:27 AM,3/25/2023 7:42:48 AM,Extract-Upload C518004263._SFMCSMSEngagementEvent into S3,Complete,,0
6E201B17-5B27-4F76-951F-5DD1777AA0FB,db98d03f-4b6e-46e1-90d6-98e7d4ea38c2,Proquire LLC-729-7281704-PSMain_1h,3/21/2023 4:42:32 AM,3/21/2023 4:43:22 AM,Extract-Upload C518004263._SFMCSMSEngagementEvent into S3,Complete,,1
98281970-9E91-41AC-B79C-716AFAE4CD04,db98d03f-4b6e-46e1-90d6-98e7d4ea38c2,Proquire LLC-729-7281704-PSMain_1h,3/18/2023 7:42:42 PM,3/18/2023 7:43:16 PM,Extract-Upload C518004263._SFMCSMSEngagementEvent into S3,Complete,,1
F8332DA4-FD7C-4A07-B5B5-C982586A552F,db98d03f-4b6e-46e1-90d6-98e7d4ea38c2,Proquire LLC-729-7281704-PSMain_1h,3/20/2023 2:43:56 AM,3/20/2023 2:44:51 AM,Extract-Upload C518004263._SFMCSMSEngagementEvent into S3,Complete,,1
0D22063A-630B-4739-AD5B-9A10F60E28BA,db98d03f-4b6e-46e1-90d6-98e7d4ea38c2,Proquire LLC-729-7281704-PSMain_1h,3/23/2023 2:43:23 AM,3/23/2023 2:44:18 AM,Extract-Upload C518004263._SFMCSMSEngagementEvent into S3,Complete,,1
9D208CA8-B3F8-4358-8928-23C0FF182B25,db98d03f-4b6e-46e1-90d6-98e7d4ea38c2,Proquire LLC-729-7281704-PSMain_1h,3/27/2023 8:42:36 AM,3/27/2023 8:43:13 AM,Extract-Upload C518004263._SFMCSMSEngagementEvent into S3,Complete,,1
EA0418E9-E4EF-4B40-9E93-6A39A77FE392,db98d03f-4b6e-46e1-90d6-98e7d4ea38c2,Proquire LLC-729-7281704-PSMain_1h,3/20/2023 9:42:56 PM,3/20/2023 9:43:28 PM,Extract-Upload C518004263._SFMCSMSEngagementEvent into S3,Complete,,1
16D0769F-1A4B-4DF1-A07F-A2B2A4E73CCF,db98d03f-4b6e-46e1-90d6-98e7d4ea38c2,Proquire LLC-729-7281704-PSMain_1h,3/25/2023 10:42:41 PM,3/25/2023 10:43:47 PM,Extract-Upload C518004263._SFMCSMSEngagementEvent into S3,Complete,,1
34C2F1BC-53BC-49D8-B973-12AD5665C762,db98d03f-4b6e-46e1-90d6-98e7d4ea38c2,Proquire LLC-729-7281704-PSMain_1h,3/21/2023 3:43:00 AM,3/21/2023 3:43:18 AM,Extract-Upload C518004263._SFMCSMSEngagementEvent into S3,Complete,,0
CDBF4D90-2823-4E68-9901-0CDD767D638C,db98d03f-4b6e-46e1-90d6-98e7d4ea38c2,Proquire LLC-729-7281704-PSMain_1h,3/19/2023 3:42:48 AM,3/19/2023 3:43:45 AM,Extract-Upload C518004263._SFMCSMSEngagementEvent into S3,Complete,,1
1D96C229-5F5B-4C9E-BBA4-0E5D1FCE982E,db98d03f-4b6e-46e1-90d6-98e7d4ea38c2,Proquire LLC-729-7281704-PSMain_1h,3/21/2023 12:42:37 PM,3/21/2023 12:43:23 PM,Extract-Upload C518004263._SFMCSMSEngagementEvent into S3,Complete,,1
01EB2633-D5D6-400F-AF0B-42F5F7EBFFD7,db98d03f-4b6e-46e1-90d6-98e7d4ea38c2,Proquire LLC-729-7281704-PSMain_1h,3/19/2023 2:43:44 PM,3/19/2023 2:44:47 PM,Extract-Upload C518004263._SFMCSMSEngagementEvent into S3,Complete,,1
576708DB-0252-4DD9-A804-E58BBBD80790,db98d03f-4b6e-46e1-90d6-98e7d4ea38c2,Proquire LLC-729-7281704-PSMain_1h,3/21/2023 1:43:51 AM,3/21/2023 1:45:15 AM,Extract-Upload C518004263._SFMCSMSEngagementEvent into S3,Complete,,2
9C109252-56B5-4D18-BC31-E6AACF36B52A,db98d03f-4b6e-46e1-90d6-98e7d4ea38c2,Proquire LLC-729-7281704-PSMain_1h,3/26/2023 11:42:38 PM,3/26/2023 11:43:26 PM,Extract-Upload C518004263._SFMCSMSEngagementEvent into S3,Complete,,1
6FEF978D-861D-426B-8C18-F2E12901A197,db98d03f-4b6e-46e1-90d6-98e7d4ea38c2,Proquire LLC-729-7281704-PSMain_1h,3/22/2023 9:42:54 AM,3/22/2023 9:43:14 AM,Extract-Upload C518004263._SFMCSMSEngagementEvent into S3,Complete,,1
08240655-2715-4CA9-906B-E62E70A9FAFD,db98d03f-4b6e-46e1-90d6-98e7d4ea38c2,Proquire LLC-729-7281704-PSMain_1h,3/21/2023 4:42:51 PM,3/21/2023 4:43:13 PM,Extract-Upload C518004263._SFMCSMSEngagementEvent into S3,Complete,,1
FD49EAD5-2963-4BAC-B5B4-9A2CA6B1A966,db98d03f-4b6e-46e1-90d6-98e7d4ea38c2,Proquire LLC-729-7281704-PSMain_1h,3/19/2023 5:42:40 AM,3/19/2023 5:43:22 AM,Extract-Upload C518004263._SFMCSMSEngagementEvent into S3,Complete,,1
76D05AB3-44C2-411D-8F66-B00C9DD1E7AA,db98d03f-4b6e-46e1-90d6-98e7d4ea38c2,Proquire LLC-729-7281704-PSMain_1h,3/26/2023 8:42:48 PM,3/26/2023 8:43:36 PM,Extract-Upload C518004263._SFMCSMSEngagementEvent into S3,Complete,,1
E9CF5DBA-28F2-4EA9-9A9A-A8581CE033A8,db98d03f-4b6e-46e1-90d6-98e7d4ea38c2,Proquire LLC-729-7281704-PSMain_1h,3/25/2023 4:42:39 AM,3/25/2023 4:43:30 AM,Extract-Upload C518004263._SFMCSMSEngagementEvent into S3,Complete,,1
137951CF-3B4B-4422-97B8-283D1B35ACF2,db98d03f-4b6e-46e1-90d6-98e7d4ea38c2,Proquire LLC-729-7281704-PSMain_1h,3/27/2023 4:42:31 AM,3/27/2023 4:43:21 AM,Extract-Upload C518004263._SFMCSMSEngagementEvent into S3,Complete,,1
0E8D04BA-1084-4E06-B916-C3DF3B43B487,db98d03f-4b6e-46e1-90d6-98e7d4ea38c2,Proquire LLC-729-7281704-PSMain_1h,3/25/2023 5:42:33 PM,3/25/2023 5:43:26 PM,Extract-Upload C518004263._SFMCSMSEngagementEvent into S3,Complete,,1
165A8660-EE20-46DC-A91E-80EF5338B0D5,db98d03f-4b6e-46e1-90d6-98e7d4ea38c2,Proquire LLC-729-7281704-PSMain_1h,3/26/2023 5:42:33 PM,3/26/2023 5:43:14 PM,Extract-Upload C518004263._SFMCSMSEngagementEvent into S3,Complete,,1
26064464-D979-4412-90E1-DD80FAB45509,db98d03f-4b6e-46e1-90d6-98e7d4ea38c2,Proquire LLC-729-7281704-PSMain_1h,3/23/2023 8:42:44 PM,3/23/2023 8:43:25 PM,Extract-Upload C518004263._SFMCSMSEngagementEvent into S3,Complete,,1
6FF21126-6949-4531-85BC-835CD905B409,db98d03f-4b6e-46e1-90d6-98e7d4ea38c2,Proquire LLC-729-7281704-PSMain_1h,3/23/2023 7:42:26 AM,3/23/2023 7:42:36 AM,Extract-Upload C518004263._SFMCSMSEngagementEvent into S3,Complete,,0
E1DBD856-C6AC-4BC7-AE12-FE9AB58B3981,db98d03f-4b6e-46e1-90d6-98e7d4ea38c2,Proquire LLC-729-7281704-PSMain_1h,3/18/2023 10:42:34 AM,3/18/2023 10:43:22 AM,Extract-Upload C518004263._SFMCSMSEngagementEvent into S3,Complete,,1
433A5F66-0B1C-4B99-B5A4-DA1386F92A35,db98d03f-4b6e-46e1-90d6-98e7d4ea38c2,Proquire LLC-729-7281704-PSMain_1h,3/22/2023 10:42:30 AM,3/22/2023 10:43:28 AM,Extract-Upload C518004263._SFMCSMSEngagementEvent into S3,Complete,,1
A6CFCC37-DC48-4145-9747-54787F9D6592,db98d03f-4b6e-46e1-90d6-98e7d4ea38c2,Proquire LLC-729-7281704-PSMain_1h,3/20/2023 11:43:17 PM,3/20/2023 11:44:09 PM,Extract-Upload C518004263._SFMCSMSEngagementEvent into S3,Complete,,1
